Sample,Frequency(Hz),Amplitude CH1(V/rt(Hz)),Amplitude CH2(V/rt(Hz))
527,12866.2,4.13167e-06,4.30733e-06
528,12890.6,4.12171e-06,4.31322e-06
529,12915,4.06068e-06,4.33169e-06
530,12939.5,3.99685e-06,4.34783e-06
531,12963.9,3.98046e-06,4.38017e-06
532,12988.3,3.96484e-06,4.4361e-06
533,13012.7,4.01268e-06,4.4743e-06
534,13037.1,4.03415e-06,4.4198e-06
535,13061.5,4.01281e-06,4.39888e-06
536,13085.9,4.00783e-06,4.37195e-06
537,13110.4,4.02759e-06,4.34904e-06
538,13134.8,4.04373e-06,4.34877e-06
539,13159.2,4.03307e-06,4.35265e-06
540,13183.6,4.0173e-06,4.36197e-06
541,13208,4.06873e-06,4.39401e-06
542,13232.4,4.1428e-06,4.37685e-06
543,13256.8,4.10316e-06,4.33649e-06
544,13281.3,4.08109e-06,4.33588e-06
545,13305.7,4.09497e-06,4.33264e-06
546,13330.1,4.18368e-06,4.3739e-06
547,13354.5,4.20761e-06,4.45493e-06
548,13378.9,4.1229e-06,4.49321e-06
549,13403.3,4.04571e-06,4.40932e-06
550,13427.7,4.1e-06,4.29688e-06
551,13452.1,4.13263e-06,4.25741e-06
552,13476.6,4.06066e-06,4.21487e-06
553,13501,3.93407e-06,4.23147e-06
554,13525.4,3.87607e-06,4.36352e-06
555,13549.8,3.99693e-06,4.42905e-06
556,13574.2,4.0856e-06,4.38664e-06
557,13598.6,4.1113e-06,4.39142e-06
558,13623,4.11425e-06,4.35451e-06
559,13647.5,4.10123e-06,4.30755e-06
560,13671.9,4.14815e-06,4.3315e-06
561,13696.3,4.17732e-06,4.29974e-06
562,13720.7,4.23707e-06,4.1923e-06
563,13745.1,4.29219e-06,4.20827e-06
564,13769.5,4.16836e-06,4.32666e-06
565,13793.9,4.10938e-06,4.42117e-06
566,13818.4,4.09511e-06,4.40403e-06
567,13842.8,4.09179e-06,4.39855e-06
568,13867.2,4.1257e-06,4.39315e-06
569,13891.6,4.17167e-06,4.33071e-06
570,13916,4.14272e-06,4.34222e-06
571,13940.4,4.11645e-06,4.3743e-06
572,13964.8,4.15037e-06,4.39393e-06
573,13989.3,4.13074e-06,4.38022e-06
574,14013.7,4.09095e-06,4.32483e-06
575,14038.1,4.02423e-06,4.3259e-06
576,14062.5,3.96405e-06,4.38081e-06
577,14086.9,4.0168e-06,4.41053e-06
578,14111.3,4.02278e-06,4.40606e-06
579,14135.7,4.02193e-06,4.43956e-06
580,14160.2,4.09935e-06,4.47921e-06
581,14184.6,4.1087e-06,4.44817e-06
582,14209,4.05048e-06,4.45917e-06
583,14233.4,4.08065e-06,4.46716e-06
584,14257.8,4.13246e-06,4.41618e-06
585,14282.2,4.12853e-06,4.31891e-06
586,14306.6,4.10845e-06,4.23092e-06
587,14331.1,4.12301e-06,4.29592e-06
588,14355.5,4.09562e-06,4.31391e-06
589,14379.9,4.02071e-06,4.24563e-06
590,14404.3,3.99736e-06,4.24458e-06
591,14428.7,4.03958e-06,4.28494e-06
592,14453.1,4.1391e-06,4.27998e-06
593,14477.5,4.16725e-06,4.30554e-06
594,14502,4.10792e-06,4.26212e-06
595,14526.4,4.10046e-06,4.208e-06
596,14550.8,4.08555e-06,4.24629e-06
