frequency(Hz),V/rt(Hz),Title
95.94726563,6.75E-08,AD848 PSD @ 1.5625 kHz Span
96.19140625,6.79E-08,AD848 PSD @ 1.5625 kHz Span
96.43554688,6.77E-08,AD848 PSD @ 1.5625 kHz Span
96.6796875,6.85E-08,AD848 PSD @ 1.5625 kHz Span
96.92382813,6.86E-08,AD848 PSD @ 1.5625 kHz Span
97.16796875,6.62E-08,AD848 PSD @ 1.5625 kHz Span
97.41210938,6.35E-08,AD848 PSD @ 1.5625 kHz Span
97.65625,6.29E-08,AD848 PSD @ 1.5625 kHz Span
97.90039063,6.63E-08,AD848 PSD @ 1.5625 kHz Span
98.14453125,7.06E-08,AD848 PSD @ 1.5625 kHz Span
98.38867188,6.94E-08,AD848 PSD @ 1.5625 kHz Span
98.6328125,6.55E-08,AD848 PSD @ 1.5625 kHz Span
98.87695313,6.42E-08,AD848 PSD @ 1.5625 kHz Span
99.12109375,6.48E-08,AD848 PSD @ 1.5625 kHz Span
99.36523438,6.56E-08,AD848 PSD @ 1.5625 kHz Span
99.609375,6.85E-08,AD848 PSD @ 1.5625 kHz Span
